CustomerID,Recency,Frequency,Monetary,prob_ativo,compras_esperadas,valor_medio,clv,R_score,F_score,M_score,persona
12373,311,1,364.6,0.03156976072735216,0.031137298251635005,364.6,10.785025995418817,1,1,2,Hibernating
12374,25,1,742.9300000000001,0.7574651283969664,0.7470888937613915,742.9300000000001,527.283014250043,3,1,3,Big Spenders
12375,11,2,457.5,0.8849516907190785,1.7456581296376343,228.75,379.3533322968784,4,2,2,Promising
12377,315,2,1628.12,0.0301973834223185,0.05956744127142279,814.06,46.06689767934371,1,2,3,Hibernating
12378,130,1,4008.62,0.2358770829857,0.23264589006808767,4008.62,885.9595194525007,2,1,4,Hibernating
12379,82,2,852.24,0.40207722327556306,0.7931386322148093,426.12,321.0736222614058,2,2,3,Hibernating
12380,22,4,2724.81,0.7831394949065555,3.0896462264806575,681.2025,1999.4409969144804,3,3,4,Champions
12381,5,5,1845.31,0.9459594689067654,4.665005600088159,369.062,1635.5924819407492,4,3,4,Champions
12383,185,5,1850.56,0.12802169265485286,0.6313398541883155,370.11199999999997,221.98313330767851,1,3,4,At Risk
12384,29,2,585.27,0.7245371641800644,1.4292239950949215,292.635,397.32891561437225,3,2,2,Promising
12386,338,2,401.9,0.02338745396938461,0.046134155775224436,200.95,8.807125672879783,1,2,2,Hibernating
12388,16,6,2780.66,0.8371284313607636,4.953965511614382,463.4433333333333,2181.088175424894,4,4,4,Champions
12390,80,1,549.84,0.41111229050718745,0.4054806152947602,549.84,211.8019884379874,2,1,2,Hibernating
12391,22,1,460.89,0.7831394949065555,0.7724115566201644,460.89,338.1969242141341,3,1,2,Promising
12393,72,4,1582.6000000000001,0.44932896411722156,1.772695091311778,395.65000000000003,666.2984722336297,2,3,3,At Risk
12394,64,2,1272.48,0.4910982295021551,0.9687417129905525,636.24,585.5346160994536,2,2,3,Hibernating
12395,19,12,3018.63,0.8096840969833764,9.583110408132017,251.5525,2290.1226118945474,3,4,4,Champions
12397,36,2,2409.9,0.6703200460356393,1.322275159303179,1204.95,1513.611680542247,3,2,4,Big Spenders
12398,46,1,1635.6599999999999,0.5998287320415084,0.5916119000957343,1635.6599999999999,919.2921244850592,3,1,3,Big Spenders
12399,119,4,1108.65,0.26654232706650366,1.0515642492486719,277.1625,276.8814674207658,2,3,3,At Risk
12401,303,1,84.3,0.034504460733950484,0.034031796888279925,84.3,2.7254364537978972,1,1,1,Lost
12402,323,1,225.6,0.02762901227714849,0.027250532656913577,225.6,5.840334159029717,1,1,1,Lost
12403,50,1,427.7,0.5737534207374327,0.5658937848369199,427.7,229.93113318601308,3,1,2,Promising
12405,149,1,1710.39,0.19098592293634947,0.18836967741667343,1710.39,306.07633192886885,1,1,4,Hibernating
12406,22,2,3415.3,0.7831394949065555,1.5448231132403287,1707.65,2506.1163298586052,3,2,4,Big Spenders
12407,50,5,1708.1200000000001,0.5737534207374327,2.8294689241846,341.624,918.2837671678578,3,3,4,Champions
12408,33,5,2888.55,0.6930406200864415,3.4177345648098485,577.71,1875.7364636644827,3,3,4,Champions
12409,79,3,11072.67,0.41570567639971095,1.2300332342785967,3690.89,4312.921495863203,2,3,4,At Risk
12410,309,2,693.3299999999999,0.032279164031359865,0.0636739674043263,346.66499999999996,20.969859114709738,1,2,3,Hibernating
12412,75,3,1226.88,0.4345982085070782,1.2859344251716285,408.96000000000004,499.60095539227973,2,3,3,At Risk
12413,67,3,758.1,0.4749981144926917,1.4054738730194711,252.70000000000002,337.40508532641934,2,3,3,At Risk
12414,217,3,562.41,0.08971555522151237,0.26545972503899545,187.47,47.277447920407454,1,3,2,Hibernating
12415,24,21,124914.53,0.7659283383646487,15.86415955626505,5948.310952380953,89646.70633690782,3,4,4,Champions
12417,3,9,3649.1,0.9672161004820059,8.585699083730683,405.4555555555555,3307.0634222355056,4,4,4,Champions
12418,113,1,668.58,0.2849175167382585,0.2810145370569125,668.58,178.48666422623504,2,1,2,Hibernating
12420,64,1,600.39,0.4910982295021551,0.4843708564952762,600.39,276.27084760463896,2,1,2,Hibernating
12421,16,4,807.04,0.8371284313607636,3.302643674409588,201.76,633.0243183614344,4,3,3,Champions
12422,96,3,803.5600000000001,0.34415378686541237,1.0183180542866996,267.85333333333335,259.1218909724965,2,3,3,At Risk
12423,1,8,1859.31,0.9889503892939223,7.80322498949725,232.41375,1722.897942807628,4,4,4,Champions
12424,163,2,1760.96,0.16347239985659057,0.32246610382669916,880.48,269.7287073424655,1,2,4,Hibernating
12425,78,1,777.2,0.4203503845086819,0.4145921600633575,777.2,306.1099754611794,2,1,3,Hibernating
12426,195,1,582.73,0.11455884399268773,0.11298954475991119,582.73,62.550277547045894,1,1,2,Hibernating
12427,22,3,825.8,0.7831394949065555,2.317234669860493,275.26666666666665,605.964590284085,3,3,3,Champions
12428,26,9,7956.46,0.7490954336047508,6.649504670902446,884.0511111111111,5584.576893017339,3,4,4,Champions
12429,9,4,3750.4,0.9048374180359595,3.569769539648717,937.6,3179.665124355905,4,3,4,Champions
12430,43,1,256.4,0.6201599950027585,0.6116646526054604,256.4,148.98927608163802,3,1,1,Promising
12431,36,15,6487.45,0.6703200460356393,9.91706369477384,432.49666666666667,4074.6421415551686,3,4,4,Champions
12432,43,5,5059.32,0.6201599950027585,3.0583232630273023,1011.8639999999999,2939.8768497088645,3,3,4,Champions
12433,1,7,13375.87,0.9889503892939223,6.827821865810093,1910.8385714285716,12394.522111031656,4,4,4,Champions
12434,85,2,806.14,0.3888955639892229,0.7671364549924397,403.07,293.74920636811254,2,2,3,Hibernating
12435,80,2,7829.89,0.41111229050718745,0.8109612305895204,3914.945,3016.1251841457756,2,2,4,Hibernating
12436,100,1,509.01,0.32919298780790557,0.3246834948242356,509.01,157.00378841545992,2,1,2,Hibernating
12437,2,18,4951.41,0.9780228724846005,17.363255380000577,275.0783333333333,4537.442583613012,4,4,4,Champions
12438,14,2,2906.85,0.8559395234122652,1.6884286489228244,1453.425,2331.304188607623,4,2,4,Big Spenders
12441,367,1,173.55,0.01694507957636972,0.01671295519861123,173.55,2.7555067059830303,1,1,1,Lost
12442,3,1,172.06,0.9672161004820059,0.9539665648589647,172.06,155.9325127921518,4,1,1,Promising
12444,21,5,5005.46,0.7918895663367816,3.9052088202909783,1001.092,3713.999642906599,3,3,4,Champions
12445,22,1,133.4,0.7831394949065555,0.7724115566201644,133.4,97.88771657047343,3,1,1,Promising
12446,58,1,1002.3100000000001,0.5249541022780896,0.5177629501920883,1002.3100000000001,493.0110334766804,2,1,3,Hibernating
12447,243,1,476.49,0.06720551273974976,0.0662848892775614,476.49,30.004882547271972,1,1,2,Hibernating
12448,44,1,449.45,0.613307468482495,0.6049059963115019,449.45,258.2812500400943,3,1,2,Promising
12449,22,4,4067.29,0.7831394949065555,3.0896462264806575,1016.8225,2984.540710119347,3,3,4,Champions
12450,156,2,197.88,0.17669444575659674,0.34854794779383463,98.94,32.761067256985896,1,2,1,Hibernating
12451,11,5,9035.52,0.8849516907190785,4.364145324094086,1807.104,7492.141248164134,4,3,4,Champions
12452,17,2,430.57,0.8278784880832378,1.6330753737532362,215.285,333.99780024654217,4,2,2,Promising
12453,134,1,707.09,0.2256232087716122,0.22253247988432984,707.09,149.48296664134025,2,1,3,Hibernating
12454,56,1,3528.34,0.536750332785653,0.529397588500918,3528.34,1774.4999530407626,2,1,4,Hibernating
12455,73,6,2466.86,0.44436405398476114,2.6296612509783124,411.1433333333334,1027.1093076514903,2,4,4,At Risk
12456,44,3,3181.04,0.613307468482495,1.8147179889345055,1060.3466666666666,1828.0186619814026,3,3,4,Champions
12457,66,7,2363.23,0.4803053010897994,3.3160804349213544,337.6042857142857,1063.5468182726045,2,4,4,At Risk
12458,71,2,947.4,0.45434934753201073,0.8962507677343773,473.7,403.32628924198576,2,2,3,Hibernating
12461,94,2,826.88,0.35188725800564674,0.6941337692166182,413.44,272.6335322676727,2,2,3,Hibernating
12462,19,2,1189.59,0.8096840969833764,1.5971850680220028,594.795,902.4978079074397,3,2,3,Big Spenders
12463,53,4,1344.78,0.5549435462438714,2.1893663194278763,336.195,699.2513092720521,2,3,3,At Risk
12464,10,8,1212.05,0.8948393168143698,7.06064995185037,151.50625,1016.2459669291536,4,4,3,Champions
12465,17,2,742.1899999999999,0.8278784880832378,1.6330753737532362,371.09499999999997,575.7248005318093,4,2,3,Big Spenders
12468,188,2,729.5400000000001,0.12382464234673259,0.24425682873876015,364.77000000000004,84.64268524808566,1,2,3,Hibernating
12471,2,30,19824.05,0.9780228724846005,28.938758966667628,660.8016666666666,18166.641148616967,4,4,4,Champions
12472,32,7,6572.11,0.7007840105925328,4.838289607378582,938.8728571428571,4315.411847995915,3,4,4,Champions
12473,29,5,3938.5499999999997,0.7245371641800644,3.573059987737304,787.7099999999999,2673.8083287935237,3,3,4,Champions
12474,17,18,7375.79,0.8278784880832378,14.697678363779126,409.7661111111111,5721.479980213306,4,4,4,Champions
12475,54,1,723.38,0.5488116360940265,0.5412936684763001,723.38,371.98296320726666,2,1,3,Hibernating
12476,16,11,6816.42,0.8371284313607636,9.082270104626366,619.6745454545454,5346.649018840762,4,4,4,Champions
12477,23,6,13219.74,0.7744861083592839,4.583260257687817,2203.29,9593.33891850294,3,4,4,Champions
12478,4,1,680.99,0.9565287391030293,0.9434256056906589,680.99,610.3402330583177,4,1,3,Big Spenders
12479,11,1,527.2,0.8849516907190785,0.8728290648188172,527.2,437.1477088238564,4,1,2,Promising
12480,28,4,3281.63,0.7326324677392158,2.8903856261492344,820.4075,2252.7293433057766,3,3,4,Champions
12481,23,10,5596.32,0.7744861083592839,7.638767096146362,559.632,4061.1535821730513,3,4,4,Champions
12483,17,8,2484.98,0.8278784880832378,6.532301495012945,310.6225,1927.6258300779255,4,4,4,Champions
12484,33,6,4541.72,0.6930406200864415,4.101281477771818,756.9533333333334,2949.254751260755,3,4,4,Champions
12488,10,3,1298.66,0.8948393168143698,2.6477437319438883,432.8866666666667,1088.8643103933125,4,3,3,Champions
12489,336,1,334.93,0.023912992862805314,0.02358541761810935,334.93,7.504490726691696,1,1,2,Hibernating
12490,5,10,5417.93,0.9459594689067654,9.330011200176317,541.793,4802.1880202682705,4,4,4,Champions
12491,39,1,460.40000000000003,0.6483443410015097,0.6394629116727218,460.40000000000003,279.6882883074151,3,1,2,Promising
12492,63,2,263.21000000000004,0.4965853037914095,0.979565530766616,131.60500000000002,122.4699355927135,2,2,1,Hibernating
12493,166,2,433.74,0.15811313712572672,0.3118944074808856,216.87,64.25851314286068,1,2,2,Hibernating
12494,16,7,1246.1000000000001,0.8371284313607636,5.779626430216778,178.01428571428573,977.4132671369244,4,4,3,Champions
12497,82,1,1043.1,0.40207722327556306,0.39656931610740465,1043.1,392.97838095005204,2,1,3,Hibernating
12498,21,3,403.70000000000005,0.7918895663367816,2.343125292174587,134.5666666666667,299.54123214277894,3,3,2,Loyal
12500,23,11,4257.82,0.7744861083592839,8.402643805760997,387.07454545454544,3089.8270551448204,3,4,4,Champions
12501,337,1,2169.39,0.023648763600854106,0.02332480793508898,2169.39,48.07057483198755,1,1,4,Hibernating
12502,96,5,3723.87,0.34415378686541237,1.6971967571444995,744.774,1200.8266167252605,2,3,4,At Risk
12504,18,2,482.04999999999995,0.8187307530779818,1.6150305266195806,241.02499999999998,369.79959604456013,3,2,2,Promising
12506,233,1,73.5,0.0751034420112446,0.07407462773711795,73.5,5.172260881744261,1,1,1,Lost
12507,134,3,1304.81,0.2256232087716122,0.6675974396529896,434.93666666666667,275.8444748239788,2,3,3,At Risk
12508,26,2,398.27,0.7490954336047508,1.477667704644988,199.135,279.54259044625564,3,2,2,Promising
12509,284,1,176.5,0.042614719570883336,0.04203095628909041,176.5,7.047540595773235,1,1,1,Lost
12510,143,2,982.5699999999999,0.20415232167389388,0.4027114290553523,491.28499999999997,187.9537802022858,1,2,3,Hibernating
12512,66,2,138.03,0.4803053010897994,0.9474515528346727,69.015,62.11895047294069,2,2,1,Hibernating
12513,113,1,612.29,0.2849175167382585,0.2810145370569125,612.29,163.45927134984808,2,1,2,Hibernating
12514,267,1,1017.68,0.05147460670170076,0.05076947510304732,1017.68,49.08372545172573,1,1,3,Hibernating
12515,353,1,383.7,0.019797052376804524,0.019525859878492133,383.7,7.11746881360856,1,1,2,Hibernating
12516,78,2,1312.06,0.4203503845086819,0.829184320126715,656.03,516.7713000560923,2,2,3,Hibernating
12517,28,5,2502.84,0.7326324677392158,3.6129820326865434,500.56800000000004,1718.116030630946,3,3,4,Champions
12518,1,5,2056.89,0.9889503892939223,4.877015618435782,411.378,1905.9820845268312,4,3,4,Champions
12519,64,1,340.84,0.4910982295021551,0.4843708564952762,340.84,156.83831459145742,2,1,2,Hibernating
12520,79,5,2634.26,0.41570567639971095,2.050055390464328,526.8520000000001,1026.0719934480667,2,3,4,At Risk
12521,143,1,599.68,0.20415232167389388,0.20135571452767614,599.68,114.71154514355898,1,1,2,Hibernating
12522,39,2,192.72,0.6483443410015097,1.2789258233454437,96.36,117.07542772068861,3,2,1,Promising
12523,19,11,1789.77,0.8096840969833764,8.784517874121015,162.70636363636365,1357.8321116170264,3,4,4,Champions
12524,9,8,4485.72,0.9048374180359595,7.139539079297434,560.715,3803.0843221058476,4,4,4,Champions
12526,1,3,1316.66,0.9889503892939223,2.9262093710614687,438.8866666666667,1220.0605629922347,4,3,3,Champions
12527,82,3,348.71000000000004,0.40207722327556306,1.189707948322214,116.23666666666668,131.3733019088224,2,3,2,Hibernating
12528,9,6,1933.48,0.9048374180359595,5.354654309473076,322.24666666666667,1639.2435272610003,4,4,4,Champions
12530,60,4,1662.28,0.513417119032592,2.0255360312518698,415.57,799.6644080819725,2,3,4,At Risk
12531,15,1,125.22,0.8464817248906141,0.8348860848236194,125.22,99.31721376453294,4,1,1,Promising
12532,30,1,349.83000000000004,0.7165313105737893,0.7067158131686688,349.83000000000004,234.86887327475566,3,1,2,Promising
12534,131,1,1089.18,0.23327073304422288,0.23007524355046638,1089.18,238.06368608178215,2,1,3,Hibernating
12535,92,2,716.35,0.3597945077825237,0.7097316317901837,358.175,241.4977208556266,2,2,3,Hibernating
12536,43,3,12601.830000000002,0.6201599950027585,1.8349939578163814,4200.610000000001,7322.689270685917,3,3,4,Champions
12538,29,1,363.95,0.7245371641800644,0.7146119975474607,363.95,247.07888468202842,3,1,2,Promising
12539,22,4,5568.35,0.7831394949065555,3.0896462264806575,1392.0875,4086.0049967405976,3,3,4,Champions
12540,20,17,13400.24,0.8007374029168081,13.426062755755796,788.2494117647059,10053.931766063504,3,4,4,Champions
12541,30,3,981.18,0.7165313105737893,2.1201474395060065,327.06,658.7446504865927,3,3,3,Champions
12544,36,1,372.7,0.6703200460356393,0.6611375796515895,372.7,234.08567713934002,3,1,2,Promising
12545,75,2,1000.39,0.4345982085070782,0.8572896167810857,500.195,407.37138087252436,2,2,3,Hibernating
12546,47,2,1161.5,0.5932008580621295,1.1701496378211869,580.75,645.5861820564215,3,2,3,Big Spenders
12547,198,2,207.79999999999998,0.11080315836233387,0.21857061375583667,103.89999999999999,21.574012430769855,1,2,1,Hibernating
12548,166,1,95.19999999999999,0.15811313712572672,0.1559472037404428,95.19999999999999,14.103865106285644,1,1,1,Lost
12550,79,1,964.83,0.41570567639971095,0.4100110780928656,964.83,375.81143905252253,2,1,3,Hibernating
12551,358,1,168.0,0.01872720915228142,0.01847067204060633,168.0,2.9479192576807702,1,1,1,Lost
12552,39,2,437.82,0.6483443410015097,1.2789258233454437,218.91,265.9711693891235,3,2,2,Promising
12553,8,10,3692.28,0.914947228730031,9.024137050487978,369.228,3165.365871133696,4,4,4,Champions
12556,50,2,603.71,0.5737534207374327,1.1317875696738398,301.855,324.55395000170205,3,2,2,Promising
12557,16,5,11990.960000000001,0.8371284313607636,4.128304593011985,2398.192,9405.443696098368,4,3,4,Champions
12558,8,1,269.96,0.914947228730031,0.9024137050487976,269.96,231.4348236242247,4,1,1,Promising
12559,311,2,561.71,0.03156976072735216,0.06227459650327001,280.855,16.615625210879607,1,2,2,Hibernating
12560,5,3,2134.01,0.9459594689067654,2.799003360052895,711.3366666666667,1891.482034122385,4,3,4,Champions
12561,303,1,238.85,0.034504460733950484,0.034031796888279925,238.85,7.722069952427376,1,1,1,Lost
12562,8,7,3781.7400000000002,0.914947228730031,6.3168959353415834,540.2485714285715,3242.059304684678,4,4,4,Champions
12564,261,1,456.9,0.05502322005640723,0.0542694773159085,456.9,23.55593797635666,1,1,2,Hibernating
12565,289,1,145.92,0.040311797492883536,0.03975958108887143,145.92,5.511632168863713,1,1,1,Lost
12566,86,1,351.65,0.38459841940182143,0.3793299479031663,351.65,126.721807371141,2,1,2,Hibernating
12567,23,10,9401.28,0.7744861083592839,7.638767096146362,940.128,6822.347890937593,3,4,4,Champions
12569,2,32,4124.69,0.9780228724846005,30.868009564445472,128.8965625,3779.8413078704357,4,4,4,Champions
12571,40,2,519.61,0.6411803884299546,1.264794190875527,259.805,312.1698620223955,3,2,2,Promising
12572,9,2,1020.42,0.9048374180359595,1.7848847698243584,510.21,865.1327554914815,4,2,3,Big Spenders
12573,227,1,160.54000000000002,0.08028100614203999,0.07918126633187506,160.54000000000002,12.07617247207326,1,1,1,Lost
12574,316,1,218.45,0.029863714091159718,0.029454622117308215,218.45,6.11264409144968,1,1,1,Lost
12576,36,5,1315.83,0.6703200460356393,3.3056878982579474,263.166,826.4474283613034,3,3,3,Champions
12577,35,3,657.8,0.6778095780054503,2.0055735458791406,219.26666666666665,417.7676548517779,3,3,2,Loyal
12578,21,2,2794.51,0.7918895663367816,1.5620835281163912,1397.255,2073.497569074355,3,2,4,Big Spenders
12579,78,1,440.42,0.4203503845086819,0.4145921600633575,440.42,173.4649451783487,2,1,2,Hibernating
12580,247,1,415.7,0.0642840043617254,0.06340340156224972,415.7,25.038954327955846,1,1,2,Hibernating
12581,40,1,197.71,0.6411803884299546,0.6323970954377635,197.71,118.77966825205021,3,1,1,Promising
12582,239,2,511.36,0.07025979460143639,0.13859466332338136,255.68,33.664089342596036,1,2,2,Hibernating
12583,3,15,7281.38,0.9672161004820059,14.309498472884469,485.42533333333336,6598.883412731129,4,4,4,Champions
12584,4,9,2338.15,0.9565287391030293,8.490830451215931,259.7944444444445,2095.577050948334,4,4,4,Champions
12585,234,2,2040.1,0.07427357821433388,0.1465122638748504,1020.05,141.97734302726408,1,2,4,Hibernating
12586,17,1,196.94000000000003,0.8278784880832378,0.8165376868766181,196.94000000000003,152.7684854508071,4,1,1,Promising
12587,8,1,144.0,0.914947228730031,0.9024137050487976,144.0,123.45019485067552,4,1,1,Promising
12588,39,1,214.89999999999998,0.6483443410015097,0.6394629116727218,214.89999999999998,130.5495507325445,3,1,1,Promising
12589,29,2,646.68,0.7245371641800644,1.4292239950949215,323.34,439.01902224529226,3,2,2,Promising
12590,211,2,9864.26,0.0959004653701011,0.18917352073006244,4932.13,886.3769769584447,1,2,4,Hibernating
12591,317,1,452.84999999999997,0.0295337316762148,0.029129160009417336,452.84999999999997,12.531583104751407,1,1,2,Hibernating
12592,92,2,437.6,0.3597945077825237,0.7097316317901837,218.8,147.52481698390758,2,2,2,Hibernating
12593,109,3,418.09999999999997,0.29786613312364846,0.8813573254069598,139.36666666666665,116.69024095500578,2,3,2,Hibernating
12594,38,10,3338.2200000000003,0.6555883369077856,6.46607674758364,333.822,2050.592738430272,3,4,4,Champions
12596,51,2,618.27,0.5674136687970038,1.1192817576269665,309.135,328.70870783681164,2,2,2,Hibernating
12597,19,4,3811.22,0.8096840969833764,3.1943701360440055,952.805,2891.4312455997383,3,3,4,Champions
12598,10,8,3023.08,0.8948393168143698,7.06064995185037,377.885,2534.708021702228,4,4,4,Champions
12599,29,7,1032.58,0.7245371641800644,5.002283982832225,147.51142857142855,700.9993536061789,3,4,3,Champions
12600,29,10,2599.04,0.7245371641800644,7.146119975474608,259.904,1764.4399078004649,3,4,4,Champions
12601,190,5,577.0600000000001,0.12110333239232973,0.5972219131676535,115.412,65.48024667037996,1,3,2,Hibernating
12602,59,1,153.12,0.5191535638093583,0.5120418711544356,153.12,74.4836587456088,2,1,1,Lost
12603,22,1,739.1999999999999,0.7831394949065555,0.7724115566201644,739.1999999999999,542.4182915209442,3,1,3,Big Spenders
12604,79,2,254.18,0.41570567639971095,0.8200221561857312,127.09,99.00578503816234,2,2,1,Hibernating
12607,60,1,1579.51,0.513417119032592,0.5063840078129674,1579.51,759.8466739716272,2,1,3,Hibernating
12609,78,3,1126.85,0.4203503845086819,1.2437764801900724,375.6166666666666,443.82401678902454,2,3,3,At Risk
12610,23,5,2099.54,0.7744861083592839,3.819383548073181,419.908,1523.6002215590977,3,3,4,Champions
12611,52,1,1193.32,0.5611439686474896,0.553457064967387,1193.32,627.4288155285382,2,1,3,Hibernating
12612,74,1,704.0400000000001,0.4394540041764551,0.43343408631102415,704.0400000000001,289.8971874200928,2,1,3,Hibernating
12613,57,5,3344.38,0.530819450562014,2.6177397561962334,668.876,1663.396132307236,2,3,4,At Risk
12614,278,1,315.6,0.0455525402297697,0.04492853282936189,315.6,13.470472712899284,1,1,2,Hibernating
12615,2,4,2291.19,0.9780228724846005,3.858501195555684,572.7975,2099.6328466332416,4,3,4,Champions
12616,95,2,713.3,0.34799904079225524,0.6864638612888322,356.65,232.58596932222886,2,2,3,Hibernating
12617,29,1,355.53,0.7245371641800644,0.7146119975474607,355.53,241.36270331364625,3,1,2,Promising
12618,22,1,177.31,0.7831394949065555,0.7724115566201644,177.31,130.10847844910526,3,1,1,Promising
12619,16,9,3641.24,0.8371284313607636,7.430948267421573,404.5822222222222,2856.1080850892017,4,4,4,Champions
12620,15,3,1339.41,0.8464817248906141,2.504658254470858,446.47,1062.342032329924,4,3,3,Champions
12621,2,20,13689.67,0.9780228724846005,19.292505977778422,684.4835,12545.131914668662,4,4,4,Champions
12622,232,1,180.1,0.0759425779334249,0.07490226864666566,180.1,12.815403654101258,1,1,1,Lost
12623,276,1,305.1,0.046576150222383414,0.04593812076728227,305.1,13.31493461379293,1,1,1,Lost
12624,106,2,641.13,0.30796233951772384,0.6074873546650991,320.565,185.0022246558066,2,2,2,Hibernating
12625,212,2,2683.82,0.09484080256122981,0.18708322697009716,1341.91,238.49641044827092,1,2,4,Hibernating
12626,23,9,6620.48,0.7744861083592839,6.8748903865317255,735.6088888888888,4804.36895454603,3,4,4,Champions
12627,11,7,4478.53,0.8849516907190785,6.109803453731719,639.79,3713.5415940798653,4,4,4,Champions
12628,4,3,786.46,0.9565287391030293,2.8302768170719768,262.15333333333336,704.8681767589019,4,3,3,Champions
12630,10,2,1270.88,0.8948393168143698,1.7651624879625925,635.44,1065.5721087834024,4,2,3,Big Spenders
12631,57,1,640.5,0.530819450562014,0.5235479512392466,640.5,318.56583963030056,2,1,2,Hibernating
12633,59,4,2163.98,0.5191535638093583,2.0481674846177422,540.995,1052.6459499237365,2,3,4,At Risk
12635,90,2,1689.18,0.36787944117144233,0.7256799935436671,844.59,582.2569624596935,2,2,4,Hibernating
12637,67,8,6021.9,0.4749981144926917,3.747930328051923,752.7375,2680.1473200463847,2,4,4,At Risk
12638,33,1,671.69,0.6930406200864415,0.6835469129619697,671.69,436.17504466905416,3,1,2,Promising
12639,239,1,486.1,0.07025979460143639,0.06929733166169068,486.1,32.00116127471045,1,1,2,Hibernating
12640,24,3,1174.58,0.7659283383646487,2.2663085080378647,391.52666666666664,842.954205000853,3,3,3,Champions
12641,115,1,185.9,0.2786558481415308,0.2748386447423318,185.9,48.5378788547195,2,1,1,Lost
12642,25,3,1013.26,0.7574651283969664,2.2412666812841744,337.75333333333333,719.1455278680342,3,3,3,Champions
12643,128,6,3344.64,0.2411774710201514,1.4272420202836358,557.4399999999999,755.8217021975644,2,4,4,At Risk
12644,130,1,477.91,0.2358770829857,0.23264589006808767,477.91,105.62460745631779,2,1,2,Hibernating
12645,34,4,1775.18,0.6853827910309876,2.703975942697595,443.795,1140.0104533150052,3,3,4,Champions
12646,5,2,1346.97,0.9459594689067654,1.8660022400352632,673.485,1193.8882926986419,4,2,3,Big Spenders
12647,22,12,3722.82,0.7831394949065555,9.268938679441971,310.235,2731.771731655846,3,4,4,Champions
12648,155,1,318.05,0.17866866494966513,0.17622114899145053,318.05,53.2447796148943,1,1,2,Hibernating
12649,107,3,623.51,0.3045594755539201,0.9011622838307772,207.83666666666667,177.92983693725384,2,3,2,Hibernating
12650,3,1,314.44,0.9672161004820059,0.9539665648589647,314.44,284.96698432154017,4,1,2,Promising
12651,335,1,114.0,0.02418017437647039,0.023848939111039285,114.0,2.5828401057255546,1,1,1,Lost
12652,331,1,919.98,0.02527908821552502,0.024932799335860293,919.98,21.790792896354514,1,1,3,Hibernating
12653,149,2,2209.85,0.19098592293634947,0.37673935483334686,1104.925,395.45529505727393,1,2,4,Hibernating
12654,11,5,601.98,0.8849516907190785,4.364145324094086,120.396,499.15435841765,4,3,2,Loyal
12656,17,5,4051.17,0.8278784880832378,4.0826884343830905,810.234,3142.5363318967516,4,3,4,Champions
12657,11,4,1643.18,0.8849516907190785,3.4913162592752687,410.795,1362.5044995925348,4,3,3,Champions
12658,19,1,686.05,0.8096840969833764,0.7985925340110014,686.05,520.4806875603351,3,1,3,Big Spenders
